rel_path,file_name,extension,size_bytes,mime_type,mime_source,sha256,width,height,wp_attachment_id,wp_reference_role,wp_parent_post,referenced_in_content,reference_signals,user_content,derived_from,thumbnail_pattern,generated_pattern,duplicate_group_sha,duplicate_group_size,duplicate_keeper,probable_duplicate_group_size,corrupt_signal,classification,wm4_action
2026/05/A-propos-1024x583.png,A-propos-1024x583.png,.png,382153,image/png,magic,73aae103ca28c1bb99173b10515b7a623d989a3dcc29c1fdf796dedebe9c9b3b,1024,583,987,sized_variant,0,no,none,yes,2026/05/A-propos.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/A-propos-150x150.png,A-propos-150x150.png,.png,20747,image/png,magic,acdb1b54d8981539977b935ff9405cda86fafd2c0cf15bcee86566653eee5756,150,150,987,sized_variant,0,no,none,yes,2026/05/A-propos.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/A-propos-1536x874.png,A-propos-1536x874.png,.png,827305,image/png,magic,561cc1748f5e9afea3697152041ac897fec098016c67d77bd71b98b6bcc787c8,1536,874,987,sized_variant,0,no,none,yes,2026/05/A-propos.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/A-propos-300x171.png,A-propos-300x171.png,.png,42827,image/png,magic,dd9931698936f0299c692fe8ff06e498bc46bcd0a77488df39e155b74eb024ab,300,171,987,sized_variant,0,no,none,yes,2026/05/A-propos.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/A-propos-768x437.png,A-propos-768x437.png,.png,224534,image/png,magic,72839c804d28ed859839d7395bd90d636a9964a84209dd25b7f714462f14a08d,768,437,987,sized_variant,0,no,none,yes,2026/05/A-propos.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/A-propos.png,A-propos.png,.png,580678,image/png,magic,3e1138be69b6bec1a49b12fe469a2fffd1fcbc2d49e447f61f1ab9b2fc2b62ba,1662,946,987,original,0,yes,path_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/Apprendre-a-ecouter-Dieu-dans-le-silence-1024x683.png,Apprendre-a-ecouter-Dieu-dans-le-silence-1024x683.png,.png,350463,image/png,magic,e3a3af573b5ebe45ddb8ffa45b10b9b5c68ad93f0097026c6b75662e8a96d4de,1024,683,1434,sized_variant,0,yes,featured_image,yes,2026/05/Apprendre-a-ecouter-Dieu-dans-le-silence.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Apprendre-a-ecouter-Dieu-dans-le-silence-150x150.png,Apprendre-a-ecouter-Dieu-dans-le-silence-150x150.png,.png,17056,image/png,magic,895157e3ad8739c541ced57879557368a04eb591ab6535231229fbac0ccabdfe,150,150,1434,sized_variant,0,yes,featured_image,yes,2026/05/Apprendre-a-ecouter-Dieu-dans-le-silence.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Apprendre-a-ecouter-Dieu-dans-le-silence-300x200.png,Apprendre-a-ecouter-Dieu-dans-le-silence-300x200.png,.png,36393,image/png,magic,c5107bf1a31b63f6f1001019ed1cd40a2f99ded9fa07908ae199a176e7734bfe,300,200,1434,sized_variant,0,yes,featured_image,yes,2026/05/Apprendre-a-ecouter-Dieu-dans-le-silence.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Apprendre-a-ecouter-Dieu-dans-le-silence-768x512.png,Apprendre-a-ecouter-Dieu-dans-le-silence-768x512.png,.png,196732,image/png,magic,507c9ce3f08095a5d8a621ede23a79cef5f8f55b4da56229230d6d5c7f3165cc,768,512,1434,sized_variant,0,yes,featured_image,yes,2026/05/Apprendre-a-ecouter-Dieu-dans-le-silence.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Apprendre-a-ecouter-Dieu-dans-le-silence.png,Apprendre-a-ecouter-Dieu-dans-le-silence.png,.png,509928,image/png,magic,bb79725fd54ad7f163b145af4a6b468b54896275e548ddde9a3f1f168512267d,1536,1024,1434,original,0,yes,filename_in_content|featured_image,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/Apprendre-a-marcher-avec-Dieu-150x150.png,Apprendre-a-marcher-avec-Dieu-150x150.png,.png,9360,image/png,magic,29b2c3285c93166ff162dfef79739dd0a33d6fc2a4cebdbd4c3a600bc03ce18f,150,150,1444,sized_variant,0,yes,featured_image,yes,2026/05/Apprendre-a-marcher-avec-Dieu.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Apprendre-a-marcher-avec-Dieu-300x300.png,Apprendre-a-marcher-avec-Dieu-300x300.png,.png,29619,image/png,magic,346883a24cd237dd6ce2052aaa476621c4dd0fd845ccf44fc5bf8deaa058a36a,300,300,1444,sized_variant,0,yes,featured_image,yes,2026/05/Apprendre-a-marcher-avec-Dieu.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Apprendre-a-marcher-avec-Dieu-768x768.png,Apprendre-a-marcher-avec-Dieu-768x768.png,.png,190078,image/png,magic,92c697db43f77afc153dd50ab9719b682192051d58d7c9850eb500a02d213f65,768,768,1444,sized_variant,0,yes,featured_image,yes,2026/05/Apprendre-a-marcher-avec-Dieu.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Apprendre-a-marcher-avec-Dieu.png,Apprendre-a-marcher-avec-Dieu.png,.png,191954,image/png,magic,fe877704a8e758b99e89aa809fe0aea16b18510e54eeaf30b555bd6c193282a6,1024,1024,1444,original,0,yes,filename_in_content|featured_image,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/Batir-une-Cite-de-Lumiere-dans-un-monde-de-tenebres-1024x683.png,Batir-une-Cite-de-Lumiere-dans-un-monde-de-tenebres-1024x683.png,.png,274458,image/png,magic,eeca989900d8340f05b659a5702ed5142a3ae3c7901f0281c4b5312422ec3db5,1024,683,1442,sized_variant,0,yes,featured_image,yes,2026/05/Batir-une-Cite-de-Lumiere-dans-un-monde-de-tenebres.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Batir-une-Cite-de-Lumiere-dans-un-monde-de-tenebres-150x150.png,Batir-une-Cite-de-Lumiere-dans-un-monde-de-tenebres-150x150.png,.png,12919,image/png,magic,987faa22e25b33ff45cd0c426ba69cb195b7866cab7f505ac770f7c9ed701428,150,150,1442,sized_variant,0,yes,featured_image,yes,2026/05/Batir-une-Cite-de-Lumiere-dans-un-monde-de-tenebres.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Batir-une-Cite-de-Lumiere-dans-un-monde-de-tenebres-300x200.png,Batir-une-Cite-de-Lumiere-dans-un-monde-de-tenebres-300x200.png,.png,31584,image/png,magic,cd6811723c8924f7eebfd6a97b9050b9b6e719b820da070a159ff9cb2048f422,300,200,1442,sized_variant,0,yes,featured_image,yes,2026/05/Batir-une-Cite-de-Lumiere-dans-un-monde-de-tenebres.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Batir-une-Cite-de-Lumiere-dans-un-monde-de-tenebres-768x512.png,Batir-une-Cite-de-Lumiere-dans-un-monde-de-tenebres-768x512.png,.png,155193,image/png,magic,2f82b6e8b70b62a0dd96e25c157eccf921445652b1fd57c98b27ba2ace229da3,768,512,1442,sized_variant,0,yes,featured_image,yes,2026/05/Batir-une-Cite-de-Lumiere-dans-un-monde-de-tenebres.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Batir-une-Cite-de-Lumiere-dans-un-monde-de-tenebres.png,Batir-une-Cite-de-Lumiere-dans-un-monde-de-tenebres.png,.png,454329,image/png,magic,c577bf9dec12e33974e7f8d3b04b474d4a3c5906478ceb2088b8ac34af937ebc,1536,1024,1442,original,0,yes,filename_in_content|featured_image,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/Batir-une-famille-selon-le-modele-divin-1024x683.png,Batir-une-famille-selon-le-modele-divin-1024x683.png,.png,449027,image/png,magic,d69354a0daa79cc21b3581ea2822f8f86d235cb770d8f8a13a1b2bfb0f88f9e1,1024,683,1435,sized_variant,0,yes,featured_image,yes,2026/05/Batir-une-famille-selon-le-modele-divin.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Batir-une-famille-selon-le-modele-divin-150x150.png,Batir-une-famille-selon-le-modele-divin-150x150.png,.png,20318,image/png,magic,595fac430721fc5a71f99bc7ff82b85b506b89aa664452f861bb54fefe8180d3,150,150,1435,sized_variant,0,yes,featured_image,yes,2026/05/Batir-une-famille-selon-le-modele-divin.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Batir-une-famille-selon-le-modele-divin-300x200.png,Batir-une-famille-selon-le-modele-divin-300x200.png,.png,46204,image/png,magic,22b598597d7887acd608554dd1fcc213404d6fe522a8017cefe8b8150214249c,300,200,1435,sized_variant,0,yes,featured_image,yes,2026/05/Batir-une-famille-selon-le-modele-divin.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Batir-une-famille-selon-le-modele-divin-768x512.png,Batir-une-famille-selon-le-modele-divin-768x512.png,.png,257246,image/png,magic,4b9487089637703afe22438a112e20a927b8164c0a530021a9da4461b19e290b,768,512,1435,sized_variant,0,yes,featured_image,yes,2026/05/Batir-une-famille-selon-le-modele-divin.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Batir-une-famille-selon-le-modele-divin.png,Batir-une-famille-selon-le-modele-divin.png,.png,612883,image/png,magic,7ba502f9ebb75903fd27ea5b37181b62c7068f4fc7eeb078d4f3728d75e5ec0c,1536,1024,1435,original,0,yes,filename_in_content|featured_image,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/CFIC-1024x683.png,CFIC-1024x683.png,.png,433730,image/png,magic,1af65cea3595fda101984c2f0cf19c2b94ec428bb061b68f5d8ea7e5dd501721,1024,683,938,sized_variant,0,no,none,yes,2026/05/CFIC.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/CFIC-150x150.png,CFIC-150x150.png,.png,19425,image/png,magic,69b945eb5e2e5d092474915cb09dbff664fa4d41733f6736041d44e1fe8198dd,150,150,938,sized_variant,0,no,none,yes,2026/05/CFIC.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/CFIC-300x200.png,CFIC-300x200.png,.png,46491,image/png,magic,4addd1e3abe1474b894d21cb19b3d253d274dff7c41eec513ce53868bccbdc75,300,200,938,sized_variant,0,no,none,yes,2026/05/CFIC.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/CFIC-768x512.png,CFIC-768x512.png,.png,255419,image/png,magic,3ac564a5f48767316b91b1092e83f427f5193fce22d6918c194d2d0bdf3fe0dc,768,512,938,sized_variant,0,no,none,yes,2026/05/CFIC.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/CFIC.png,CFIC.png,.png,532815,image/png,magic,c3c46cf657814a719b8a6abc6acdca504c35e8d8b16601f8aa135311eb2bf88f,1536,1024,938,original,0,yes,path_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/DEMANDE-PRIERE-1024x683.png,DEMANDE-PRIERE-1024x683.png,.png,466316,image/png,magic,b0963dd14e583f71a7e67aa4468c45b5fc612b1e2123773babd1f4d4da03b5a7,1024,683,1074,sized_variant,0,no,none,yes,2026/05/DEMANDE-PRIERE.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/DEMANDE-PRIERE-150x150.png,DEMANDE-PRIERE-150x150.png,.png,21881,image/png,magic,b3442bf42204f88efc4509a5c706e9cb7708b4a53048d05769a1d7fb5adebb8e,150,150,1074,sized_variant,0,no,none,yes,2026/05/DEMANDE-PRIERE.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/DEMANDE-PRIERE-300x200.png,DEMANDE-PRIERE-300x200.png,.png,51744,image/png,magic,5e8270a2eb9a24a0347f6d8fd86323da0e537895cf6491e8323982a73cd5fb5d,300,200,1074,sized_variant,0,no,none,yes,2026/05/DEMANDE-PRIERE.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/DEMANDE-PRIERE-768x512.png,DEMANDE-PRIERE-768x512.png,.png,271727,image/png,magic,2d3731ad93ec2d836485995764e68792157cd18504ea3f247d0fd4abac21c605,768,512,1074,sized_variant,0,no,none,yes,2026/05/DEMANDE-PRIERE.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/DEMANDE-PRIERE.png,DEMANDE-PRIERE.png,.png,537959,image/png,magic,0de9b6232d107db660cda36db5147b5f7989187692f0667fff685e2362d69e5b,1536,1024,1074,original,0,yes,path_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/Deviens-la-Femme-que-Dieu-avait-imaginee-1024x683.png,Deviens-la-Femme-que-Dieu-avait-imaginee-1024x683.png,.png,283706,image/png,magic,f3d69a2acf14ea7ecae7a3cdf6b95d23f9d024c648371a2b4755523835691eea,1024,683,1437,sized_variant,0,yes,featured_image,yes,2026/05/Deviens-la-Femme-que-Dieu-avait-imaginee.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Deviens-la-Femme-que-Dieu-avait-imaginee-150x150.png,Deviens-la-Femme-que-Dieu-avait-imaginee-150x150.png,.png,14587,image/png,magic,eed6544f3d832796c6cb70aa8f06f6d3f1874e65ec9d3c97b830eeec0bcacd6c,150,150,1437,sized_variant,0,yes,featured_image,yes,2026/05/Deviens-la-Femme-que-Dieu-avait-imaginee.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Deviens-la-Femme-que-Dieu-avait-imaginee-300x200.png,Deviens-la-Femme-que-Dieu-avait-imaginee-300x200.png,.png,32562,image/png,magic,5308b3ac4da66fec97fc8adc65c4a27f731c60945b97874d1879672b84794f6a,300,200,1437,sized_variant,0,yes,featured_image,yes,2026/05/Deviens-la-Femme-que-Dieu-avait-imaginee.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Deviens-la-Femme-que-Dieu-avait-imaginee-768x512.png,Deviens-la-Femme-que-Dieu-avait-imaginee-768x512.png,.png,158474,image/png,magic,0f573d83f421b0907e9887dd96aae056a2361c47cd289b64d9b45a9e2143d630,768,512,1437,sized_variant,0,yes,featured_image,yes,2026/05/Deviens-la-Femme-que-Dieu-avait-imaginee.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Deviens-la-Femme-que-Dieu-avait-imaginee.png,Deviens-la-Femme-que-Dieu-avait-imaginee.png,.png,419549,image/png,magic,59042727dd50c1a9a01828ae67a699ac9b75e3a54d5a896bc8785f45e1a6a965,1536,1024,1437,original,0,yes,path_in_content|featured_image,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/Ecole-des-Appel-1024x683.png,Ecole-des-Appel-1024x683.png,.png,424320,image/png,magic,3367b06bab6d2ee49163578e43d6d2a743480b81cc978a8027a945ee0898aa5b,1024,683,739,sized_variant,0,yes,featured_image,yes,2026/05/Ecole-des-Appel.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Ecole-des-Appel-150x150.png,Ecole-des-Appel-150x150.png,.png,20710,image/png,magic,9641a0197ea2bc3cb81ac35463d779295e5cefa7042da4bb3f224cfd75551432,150,150,739,sized_variant,0,yes,featured_image,yes,2026/05/Ecole-des-Appel.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Ecole-des-Appel-300x200.png,Ecole-des-Appel-300x200.png,.png,45738,image/png,magic,c170ee2eba6a2b46d52c730dc7c33a53ef4551239b698bb0d4d5c465c05eaf6b,300,200,739,sized_variant,0,yes,featured_image,yes,2026/05/Ecole-des-Appel.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Ecole-des-Appel-768x512.png,Ecole-des-Appel-768x512.png,.png,248562,image/png,magic,69471a928a14e1386c924e8f706363611d8a83d5a2d8357ce9b697b6a2aca02b,768,512,739,sized_variant,0,yes,featured_image,yes,2026/05/Ecole-des-Appel.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Ecole-des-Appel.png,Ecole-des-Appel.png,.png,608334,image/png,magic,3fd02c8fe6f1d414e33e6696ab82e413063fe9d709f686f6c6fe7c6f5dcf1dfe,1536,1024,739,original,0,yes,featured_image,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/FORMER-POUR-TRANSFORMER-150x150.png,FORMER-POUR-TRANSFORMER-150x150.png,.png,19229,image/png,magic,3cb49f516ea420070ff3e4fb400b3871e86b596890f50e1221b97247dac9e919,150,150,1445,sized_variant,0,yes,featured_image,yes,2026/05/FORMER-POUR-TRANSFORMER.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/FORMER-POUR-TRANSFORMER-300x300.png,FORMER-POUR-TRANSFORMER-300x300.png,.png,64850,image/png,magic,1d44f76b47d9efe318ecd899400d87f17e5904b7d49a3e85ae52b6c437e015e0,300,300,1445,sized_variant,0,yes,featured_image,yes,2026/05/FORMER-POUR-TRANSFORMER.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/FORMER-POUR-TRANSFORMER-768x768.png,FORMER-POUR-TRANSFORMER-768x768.png,.png,337587,image/png,magic,19ed373299e44b08c3a26012f026ec4750b65fa2ea5a6bc9e5d7431eeb3b3714,768,768,1445,sized_variant,0,yes,featured_image,yes,2026/05/FORMER-POUR-TRANSFORMER.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/FORMER-POUR-TRANSFORMER.png,FORMER-POUR-TRANSFORMER.png,.png,361105,image/png,magic,cff91a7f04fcc9ec35e85815a99020eda5585efc056b0990e1c4af233de8f2af,1024,1024,1445,original,0,yes,path_in_content|featured_image,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/Femme-exeption-1024x576.png,Femme-exeption-1024x576.png,.png,429402,image/png,magic,877f78c1239b48948870de41ae2c4aa9eb616b9b28a8bab53cfedb0771f77dee,1024,576,939,sized_variant,0,no,none,yes,2026/05/Femme-exeption.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Femme-exeption-150x150.png,Femme-exeption-150x150.png,.png,22393,image/png,magic,a9cbb84cc7f068810af99574c3c09ada277ef7324ed05f71e6d5c2d23f7c5ee6,150,150,939,sized_variant,0,no,none,yes,2026/05/Femme-exeption.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Femme-exeption-1536x864.png,Femme-exeption-1536x864.png,.png,916292,image/png,magic,934c887e891024962fdbc97f0b0d7c59f4a94963cb588ba48c2181d59ed02852,1536,864,939,sized_variant,0,no,none,yes,2026/05/Femme-exeption.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Femme-exeption-300x169.png,Femme-exeption-300x169.png,.png,46741,image/png,magic,ab25e053a9d394fef7904e9e8aec5bb11ff3a55998bb19b3938fe9eb65b56110,300,169,939,sized_variant,0,no,none,yes,2026/05/Femme-exeption.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Femme-exeption-768x432.png,Femme-exeption-768x432.png,.png,255370,image/png,magic,e05c2e95555b03cff18edf137666261a8d563d52360a5f5aca18dc6da5ccc004,768,432,939,sized_variant,0,no,none,yes,2026/05/Femme-exeption.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Femme-exeption.png,Femme-exeption.png,.png,736014,image/png,magic,c6b7b45a610a78481f30341ad3b6c47f5de8958b0a25a24895aa7c9d3d7b7673,1672,941,939,original,0,yes,path_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/Grandir-dans-la-Parole-La-Formation-qui-Transforme-1024x683.png,Grandir-dans-la-Parole-La-Formation-qui-Transforme-1024x683.png,.png,244012,image/png,magic,51a85ff88156915a4e1ae37df7afa66ccf5697cd2f215a5adf30c5c53615e94b,1024,683,1443,sized_variant,0,yes,featured_image,yes,2026/05/Grandir-dans-la-Parole-La-Formation-qui-Transforme.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Grandir-dans-la-Parole-La-Formation-qui-Transforme-150x150.png,Grandir-dans-la-Parole-La-Formation-qui-Transforme-150x150.png,.png,11978,image/png,magic,e22e67e38ca4fb5fc4fab4f79d9d5001ccd83a9779a7b31913759e563e5160d9,150,150,1443,sized_variant,0,yes,featured_image,yes,2026/05/Grandir-dans-la-Parole-La-Formation-qui-Transforme.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Grandir-dans-la-Parole-La-Formation-qui-Transforme-300x200.png,Grandir-dans-la-Parole-La-Formation-qui-Transforme-300x200.png,.png,25443,image/png,magic,230454429b4aacf2f45cf00b93fbab05e3df1503808eefc0c4be86dd4f5cbe2b,300,200,1443,sized_variant,0,yes,featured_image,yes,2026/05/Grandir-dans-la-Parole-La-Formation-qui-Transforme.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Grandir-dans-la-Parole-La-Formation-qui-Transforme-768x512.png,Grandir-dans-la-Parole-La-Formation-qui-Transforme-768x512.png,.png,135113,image/png,magic,72e10c698d006d0fe20423018c4fbbeea42311498a1f0f856090a58a1a161aab,768,512,1443,sized_variant,0,yes,featured_image,yes,2026/05/Grandir-dans-la-Parole-La-Formation-qui-Transforme.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Grandir-dans-la-Parole-La-Formation-qui-Transforme.png,Grandir-dans-la-Parole-La-Formation-qui-Transforme.png,.png,340310,image/png,magic,0d999e37401d85525743cfb7608057e3616f43abff4cbbf009093be0709a9c28,1536,1024,1443,original,0,yes,path_in_content|featured_image,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/Heros-Chapelle-150x150.png,Heros-Chapelle-150x150.png,.png,17711,image/png,magic,f8fc99c9fbff309813a0f961d013d9a9eaf167207eb15ecfb99b6bfa61be4c1c,150,150,1279,sized_variant,0,no,none,yes,2026/05/Heros-Chapelle.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Heros-Chapelle-300x300.png,Heros-Chapelle-300x300.png,.png,58503,image/png,magic,6ef631908bfc46d0e73fdbce2f37c48dc9d016e60ba063e810d3d8111cd067d6,300,300,1279,sized_variant,0,no,none,yes,2026/05/Heros-Chapelle.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Heros-Chapelle-768x768.png,Heros-Chapelle-768x768.png,.png,333926,image/png,magic,2a24383357d0b55e34cd65fad8db7c59c8dc1aac251197f56eef9af34e72318d,768,768,1279,sized_variant,0,no,none,yes,2026/05/Heros-Chapelle.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/Heros-Chapelle.png,Heros-Chapelle.png,.png,470574,image/png,magic,57c0717e0bf8440660fd2edbbad75bcebf1d3e8ff3cf5f866c9ec73acfea7ad1,1024,1024,1279,original,0,yes,path_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/INSCRIPTIONa-150x150.png,INSCRIPTIONa-150x150.png,.png,18803,image/png,magic,6388d948b73f9e815ef7ff84e38f8baad2e8818145d808875131c0cdce6cfb8f,150,150,572,sized_variant,0,no,none,yes,2026/05/INSCRIPTIONa.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/INSCRIPTIONa-200x300.png,INSCRIPTIONa-200x300.png,.png,38901,image/png,magic,2b378a294b51d4f49042e9f2598ea67f13e596bc3224126caa0d6191e4fff341,200,300,572,sized_variant,0,no,none,yes,2026/05/INSCRIPTIONa.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/INSCRIPTIONa-683x1024.png,INSCRIPTIONa-683x1024.png,.png,322855,image/png,magic,7d54ba68dfb27c0886bb6f27e075df261ddc567d856ee1a709d9e86988bde56c,683,1024,572,sized_variant,0,no,none,yes,2026/05/INSCRIPTIONa.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/INSCRIPTIONa-768x1152.png,INSCRIPTIONa-768x1152.png,.png,403461,image/png,magic,5a3dc31a1fb7e403b0516a6a93ea20c70d4fdef85a6e0162d41d8a5f2337466c,768,1152,572,sized_variant,0,no,none,yes,2026/05/INSCRIPTIONa.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/INSCRIPTIONa.png,INSCRIPTIONa.png,.png,553422,image/png,magic,d421a1f43300dca59d16b728b981af0cbd82d275f12394c00bab7f9f03f0f4b2,1024,1536,572,original,0,yes,path_in_content,yes,,no,no,,1,,1,,ORIGINAL_USED,EXPORTABLE
2026/05/LE-SAINT-ESPRIT-ET-LE-CROYANT.pdf,LE-SAINT-ESPRIT-ET-LE-CROYANT.pdf,.pdf,693358,application/pdf,magic,398c437123158ccf4b0fd8171c70042b6a8f0b5eb15c9f16de623817c087aff1,,,1152,original,0,no,none,yes,,no,no,,1,,1,,ORIGINAL_UNUSED,EXPORTABLE
2026/05/LES-CLES-DE-LA-COMMUNICATION-DANS-LE-COUPLE-1024x683.png,LES-CLES-DE-LA-COMMUNICATION-DANS-LE-COUPLE-1024x683.png,.png,457442,image/png,magic,db4467e0ab2d6e45750010b40c7897b42e3cad3386d12f56520018acb9077148,1024,683,1436,sized_variant,0,yes,featured_image,yes,2026/05/LES-CLES-DE-LA-COMMUNICATION-DANS-LE-COUPLE.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/LES-CLES-DE-LA-COMMUNICATION-DANS-LE-COUPLE-150x150.png,LES-CLES-DE-LA-COMMUNICATION-DANS-LE-COUPLE-150x150.png,.png,18395,image/png,magic,0a759fecc2ae5fb09595ef40af0e0a094ba698302e1958b1f91d28f19a5e5dff,150,150,1436,sized_variant,0,yes,featured_image,yes,2026/05/LES-CLES-DE-LA-COMMUNICATION-DANS-LE-COUPLE.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/LES-CLES-DE-LA-COMMUNICATION-DANS-LE-COUPLE-300x200.png,LES-CLES-DE-LA-COMMUNICATION-DANS-LE-COUPLE-300x200.png,.png,44868,image/png,magic,d4394507e9a898286d03a733dffae9a83cc38f929ea546e67afb195970fe4a72,300,200,1436,sized_variant,0,yes,featured_image,yes,2026/05/LES-CLES-DE-LA-COMMUNICATION-DANS-LE-COUPLE.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
2026/05/LES-CLES-DE-LA-COMMUNICATION-DANS-LE-COUPLE-768x512.png,LES-CLES-DE-LA-COMMUNICATION-DANS-LE-COUPLE-768x512.png,.png,249404,image/png,magic,23df93e8d122fb778bf10ff042f17f3bc973cae1a44e59a35fdd2e7d6f073a7e,768,512,1436,sized_variant,0,yes,featured_image,yes,2026/05/LES-CLES-DE-LA-COMMUNICATION-DANS-LE-COUPLE.png,yes,no,,1,,1,,THUMBNAIL,REJECTED_REGENERABLE
